회사명,종목코드,사업연도,결산월,업종,업종별배당율,주식배당,액면가,기말주식수,주당배당금,배당성향,총배당금액,시가배당률
삼성제약,001360,2021,12,의약품,0.12,0,500,"67,162,079",0,0,0,0
삼성제약,001360,2020,12,의약품,0.11,0,500,"61,549,713",0,0,0,0
삼성중공업,010140,2021,12,운수장비,1.02,0,1000,"880,000,000",0,0,0,0
삼성중공업,010140,2020,12,운수장비,1.46,0,5000,"630,000,000",0,0,0,0
삼성증권,016360,2021,12,증권,3.64,0,5000,"89,300,000",0,0,0,0
삼성증권,016360,2020,12,증권,3.13,0,5000,"89,300,000",2200,38.689,"196,460,000,000",5.200
삼성출판사,068290,2021,12,서비스업,0.43,0,500,"10,000,000",0,0,0,0
삼성출판사,068290,2020,12,서비스업,0.68,0,500,"10,000,000",200,3.754,"2,000,000,000",0.900
삼성카드,029780,2021,12,금융업,2.61,0,5000,"115,858,891",0,0,0,0
삼성카드,029780,2020,12,금융업,3.56,0,5000,"115,858,891",1800,48.165,"192,079,251,000",5.200
삼성화재해상보험,000810,2021,12,보험,3.28,0,500,"47,374,837",0,0,0,0
삼성화재해상보험,000810,2020,12,보험,3.27,0,500,"47,374,837",8800,49.399,"374,097,146,900",4.500
삼아알미늄,006110,2021,12,철강금속,2.09,0,500,"11,000,000",0,0,0,0
삼아알미늄,006110,2020,12,철강금속,2.73,0,500,"11,000,000",100,31.321,"1,100,000,000",1.000
삼아제약,009300,2021,12,제약,0.3,0,1000,"6,370,000",0,0,0,0
삼아제약,009300,2020,12,제약,0.2,0,1000,"6,370,000",300,"1,476.615","1,831,002,600",1.800
삼양사,145990,2021,12,음식료품,1.34,0,5000,"10,313,449",0,0,0,0
삼양사,145990,2020,12,음식료품,1.16,0,5000,"10,313,449",1250,16.311,"12,564,028,500",2.100
삼양식품,003230,2021,12,음식료품,1.34,0,5000,"7,533,015",0,0,0,0
삼양식품,003230,2020,12,음식료품,1.16,0,5000,"7,533,015",800,8.865,"6,026,084,800",0.800
삼양옵틱스,225190,2021,12,의료·정밀기기,0.32,0,500,"10,119,900",0,0,0,0
삼양옵틱스,225190,2020,12,의료·정밀기기,0.36,0,500,"10,092,700",600,282.291,"6,038,202,000",6.000
삼양통상,002170,2021,12,0,0,0,5000,"3,000,000",0,0,0,0
삼양통상,002170,2020,12,0,0,0,5000,"3,000,000",1250,7.136,"3,561,781,250",0
삼양패키징,272550,2021,12,화학,1.1,0,5000,"14,209,804",0,0,0,0
삼양패키징,272550,2020,12,화학,0.94,0,5000,"14,209,804",1000,43.997 *,"14,209,804,000",4.600
삼양홀딩스,000070,2021,12,금융업,2.61,0,5000,"8,564,271",0,0,0,0
삼양홀딩스,000070,2020,12,금융업,3.56,0,5000,"8,564,271",2250,12.166,"17,429,114,150",3.000
삼영무역,002810,2021,12,유통업,1.59,0,500,"18,466,948",0,0,0,0
삼영무역,002810,2020,12,유통업,1.53,0,500,"18,466,948",500,25.426,"8,814,052,000",3.500
삼영에스앤씨,361670,2021,12,일반전기전자,0.23,0,500,"5,667,658",0,0,0,0
삼영에스앤씨,361670,2020,12,0,0,0,0,0,0,0,0,0
삼영엠텍,054540,2021,12,금속,0.87,0,500,"13,000,000",0,0,0,0
삼영엠텍,054540,2020,12,금속,0.99,0,500,"13,000,000",150,24.083,"1,680,000,000",2.730
삼영이엔씨,065570,2021,12,통신장비,0.28,0,500,"10,794,010",0,0,0,0
삼영이엔씨,065570,2020,12,통신장비,0.28,0,500,"8,800,000",70,025.371 *,"616,000,000",0.900
삼영전자공업,005680,2021,12,전기전자,2.7,0,500,"20,000,000",0,0,0,0
삼영전자공업,005680,2020,12,전기전자,1.4,0,500,"20,000,000",250,43.768,"5,000,000,000",2.650
삼영화학공업,003720,2021,12,화학,1.1,0,500,"34,000,000",0,0,0,0
삼영화학공업,003720,2020,12,화학,0.94,0,500,"34,000,000",0,0,0,0
삼원강재,023000,2021,12,운수장비,1.02,0,500,"40,000,000",0,0,0,0
삼원강재,023000,2020,12,운수장비,1.46,0,500,"40,000,000",105,51.394 *,"4,172,695,380",3.970
삼익THK,004380,2021,12,기계,0.76,0,500,"21,000,000",0,0,0,0
삼익THK,004380,2020,12,기계,1.23,0,500,"21,000,000",150,69.650 *,"3,105,000,000",1.300
삼익악기,002450,2021,12,0,0,0,500,"90,530,915",0,0,0,0
삼익악기,002450,2020,12,0,0,0,500,"90,530,915",50,41.929,"4,176,545,750",3.400
삼일,032280,2021,12,운송,0.46,0,1000,"16,213,590",0,0,0,0
삼일,032280,2020,12,운송,0.85,0,1000,"16,213,590",30,014.328 *,"450,321,600",1.500
삼일기업공사,002290,2021,12,건설,1.48,0,500,"12,400,000",0,0,0,0
삼일기업공사,002290,2020,12,건설,1.65,0,500,"12,400,000",100,51.388 *,"1,240,000,000",2.100
삼일씨엔에스,004440,2021,12,비금속광물,1.8,0,1000,"12,731,947",0,0,0,0
삼일씨엔에스,004440,2020,12,비금속광물,2.01,0,1000,"12,731,947",0,0,0,0
삼일제약,000520,2021,12,의약품,0.12,0,500,"13,537,283",0,0,0,0
삼일제약,000520,2020,12,의약품,0.11,0,1000,"6,694,896",150,69.996,"938,643,750",0.700
삼정펄프,009770,2021,12,종이목재,1.49,0,5000,"2,499,971",0,0,0,0
삼정펄프,009770,2020,12,종이목재,1.96,0,5000,"2,499,971",1000,9.309 *,"2,499,971,000",3.300
삼지전자,037460,2021,12,통신장비,0.28,0,500,"16,318,522",0,0,0,0
삼지전자,037460,2020,12,통신장비,0.28,0,500,"16,318,522",300,9.244,"4,600,653,600",2.500
삼진,032750,2021,12,일반전기전자,0.23,0.2 / (2021012031),500,"6,000,000",0,0,0,0
삼진,032750,2020,12,일반전기전자,0.36,0,500,"6,000,000",200,18.245,"1,200,000,000",1.800
삼진엘앤디,054090,2021,12,IT부품,0.36,0,500,"24,959,232",0,0,0,0
삼진엘앤디,054090,2020,12,IT부품,0.51,0,500,"24,959,232",75,0119.054,"1,746,522,975",2.200
삼진제약,005500,2021,12,의약품,0.12,0,1000,"13,900,000",0,0,0,0
삼진제약,005500,2020,12,의약품,0.11,0,1000,"13,900,000",800,35.303 *,"9,842,257,600",2.800
삼천당제약,000250,2021,12,제약,0.3,0,500,"22,768,041",0,0,0,0
삼천당제약,000250,2020,12,제약,0.2,0,500,"22,768,041",0,0,0,0
삼천리,004690,2021,12,전기가스업,4.22,0,5000,"4,055,025",0,0,0,0
삼천리,004690,2020,12,전기가스업,0.35,0,5000,"4,055,025",3000,37.693,"10,272,075,000",3.700
삼천리자전거,024950,2021,12,유통,0.36,0,500,"13,273,577",0,0,0,0
삼천리자전거,024950,2020,12,유통,0.18,0,500,"13,273,577",200,18.353,"2,414,715,400",2.280
삼표시멘트,038500,2021,12,비금속,0.88,0,500,"107,916,306",0,0,0,0
삼표시멘트,038500,2020,12,비금속,0.84,0,500,"107,357,173",75,58.753,"8,051,516,400",1.900
삼현철강,017480,2021,12,금속,0.87,0,500,"15,702,890",0,0,0,0
삼현철강,017480,2020,12,금속,0.99,0,500,"15,702,890",150,29.982 *,"2,316,433,500",3.500
삼호개발,010960,2021,12,건설업,1.63,0,500,"25,000,000",0,0,0,0
삼호개발,010960,2020,12,건설업,1.86,0,500,"25,000,000",190,23.273,"4,370,000,000",4.360
삼화네트웍스,046390,2021,12,오락·문화,0.04,0,200,"43,172,933",0,0,0,0
삼화네트웍스,046390,2020,12,오락·문화,0.18,0,200,"43,172,933",0,0,0,0
삼화왕관,004450,2021,12,기계,0.76,0,5000,"2,154,379",0,0,0,0
삼화왕관,004450,2020,12,기계,1.23,0,5000,"2,154,379",1250,91.471,"1,367,487,750",3.160
삼화전기,009470,2021,12,전기전자,2.7,0,1000,"6,613,820",0,0,0,0
삼화전기,009470,2020,12,전기전자,1.4,0,1000,"6,613,820",100,11.449,"661,382,000",0.500
삼화전자공업,011230,2021,12,전기전자,2.7,0,1000,"10,457,940",0,0,0,0
삼화전자공업,011230,2020,12,전기전자,1.4,0,1000,"10,457,940",0,0,0,0
삼화콘덴서공업,001820,2021,12,전기전자,2.7,0,1000,"10,395,000",0,0,0,0
삼화콘덴서공업,001820,2020,12,전기전자,1.4,0,1000,"10,395,000",300,13.120,"3,078,262,500",0.500
삼화페인트공업,000390,2021,12,화학,1.1,0,500,"27,203,469",0,0,0,0
삼화페인트공업,000390,2020,12,화학,0.94,0,500,"26,438,751",150,53.366,"3,459,710,550",1.100
상보,027580,2021,12,화학,0.41,0,500,"57,553,377",0,0,0,0
상보,027580,2020,12,화학,0.51,0,500,"46,818,211",0,0,0,0
상상인,038540,2021,12,컴퓨터서비스,0.55,0,1000,"55,328,313",0,0,0,0
상상인,038540,2020,12,컴퓨터서비스,1.1,0,1000,"55,328,313",0,0,0,0
상상인이안제2호스팩,329560,2021,12,금융,1.34,0,100,"3,850,000",0,0,0,0
상상인이안제2호스팩,329560,2020,12,금융,1.04,0,100,"3,850,000",0,0,0,0
상상인인더스트리,101000,2021,12,기계·장비,0.53,0,500,"71,750,792",0,0,0,0
상상인인더스트리,101000,2020,12,기계·장비,0.53,0,500,"63,320,603",0,0,0,0
상상인증권,001290,2021,12,증권,3.64,0,1000,"97,505,815",0,0,0,0
상상인증권,001290,2020,12,증권,3.13,0,1000,"96,108,437",0,0,0,0
상신브레이크,041650,2021,12,운수장비,1.02,0,500,"21,471,450",0,0,0,0
상신브레이크,041650,2020,12,운수장비,1.46,0,500,"21,471,450",50,041.671,"968,015,500",1.350
상신이디피,091580,2021,12,IT부품,0.36,0,500,"13,520,835",0,0,0,0
상신이디피,091580,2020,12,IT부품,0.51,0,500,"13,094,591",70,10.325,"892,121,370",0.500
상신전자,263810,2021,12,일반전기전자,0.23,0,500,"14,244,718",0,0,0,0
상신전자,263810,2020,12,일반전기전자,0.36,0,500,"14,244,718",0,0,0,0
상아프론테크,089980,2021,12,화학,0.41,0,500,"15,989,037",0,0,0,0
상아프론테크,089980,2020,12,화학,0.51,0,500,"15,724,765",160,104.792,"2,431,180,800",0.300
상지카일룸,042940,2021,12,건설,1.48,0,500,"82,716,377",0,0,0,0
상지카일룸,042940,2020,12,건설,1.65,0,500,"57,609,497",0,0,0,0
새로닉스,042600,2021,12,IT부품,0.36,0,500,"12,423,574",0,0,0,0
새로닉스,042600,2020,12,IT부품,0.51,0,500,"12,423,574",20,015.138,"244,631,380",0.160
새론오토모티브,075180,2021,12,운수장비,1.02,0,500,"19,200,000",0,0,0,0
새론오토모티브,075180,2020,12,운수장비,1.46,0,500,"19,200,000",150,46.791,"2,880,000,000",2.400
샘씨엔에스,252990,2021,12,반도체,0.42,0,500,"50,153,846",0,0,0,0
샘씨엔에스,252990,2020,12,0,0,0,0,0,0,0,0,0
샘코,263540,2021,12,운송장비·부품,0.36,0,500,"1,495,747",0,0,0,0
샘코,263540,2020,12,운송장비·부품,0.36,0,500,"17,914,945",0,0,0,0
샘표,007540,2021,12,금융업,2.61,0,1000,"2,875,800",0,0,0,0
샘표,007540,2020,12,금융업,3.56,0,1000,"2,875,800",200,1.257,"443,522,600",0.420
샘표식품,248170,2021,12,음식료품,1.34,0,500,"4,568,286",0,0,0,0
샘표식품,248170,2020,12,음식료품,1.16,0,500,"4,568,286",200,2.533,"913,319,200",0.400
서남,294630,2021,12,일반전기전자,0.23,0,500,"21,389,160",0,0,0,0
서남,294630,2020,12,일반전기전자,0.36,0,500,"20,365,160",0,0,0,0
서린바이오,038070,2021,12,유통,0.36,0.0250473 / (2021012031),500,"8,300,676",0,0,0,0
서린바이오,038070,2020,12,유통,0.18,0.0390036 / (2020012031),500,"8,000,676",100,16.021,"769,160,400",0.760
서부T&D,006730,2021,12,0,0,0.02 / (2021012031),500,"59,258,931",0,0,0,0
서부T&D,006730,2020,12,0,0,0.02 / (2020012031),500,"58,140,444",50,07.940,"2,796,217,650",0.700
서산,079650,2021,12,비금속,0.88,0,100,"20,000,000",0,0,0,0
서산,079650,2020,12,비금속,0.84,0,100,"20,000,000",0,0,0,0
서암기계공업,100660,2021,12,기계·장비,0.53,0,500,"12,600,000",0,0,0,0
서암기계공업,100660,2020,12,기계·장비,0.53,0,500,"12,600,000",35,84.808 *,"441,000,000",0.600
서연,007860,2021,12,금융업,2.61,0,500,"23,479,844",0,0,0,0
서연,007860,2020,12,금융업,3.56,0,500,"23,479,844",50,04.250,"1,085,364,300",0.520
서연이화,200880,2021,12,운수장비,1.02,0,500,"27,028,437",0,0,0,0
서연이화,200880,2020,12,운수장비,1.46,0,500,"27,028,437",100,06.618,"2,702,275,100",1.300
서연탑메탈,019770,2021,12,기계·장비,0.53,0,500,"11,650,000",0,0,0,0
서연탑메탈,019770,2020,12,기계·장비,0.53,0,500,"11,650,000",85,29.971,"990,250,000",1.000
서울도시가스,017390,2021,12,전기가스업,4.22,0,5000,"5,000,000",0,0,0,0
서울도시가스,017390,2020,12,전기가스업,0.35,0,5000,"5,000,000",16750,49.572,"65,058,756,000",17.740
서울리거,043710,2021,12,유통,0.36,0,500,"39,111,384",0,0,0,0
서울리거,043710,2020,12,유통,0.18,0,500,"36,458,459",0,0,0,0
서울바이오시스,092190,2021,12,IT부품,0.36,0,500,"38,223,653",0,0,0,0
서울바이오시스,092190,2020,12,IT부품,0.51,0,500,"38,223,653",143,27.430,"5,389,535,073",0.800
서울반도체,046890,2021,12,반도체,0.42,0,500,"58,305,400",0,0,0,0
서울반도체,046890,2020,12,반도체,0.47,0,500,"58,305,400",157,30.488,"8,849,746,150",0.800
서울식품공업,004410,2021,12,음식료품,1.34,0,100,"372,316,535",0,0,0,0
서울식품공업,004410,2020,12,음식료품,1.16,0,100,"357,539,854",0,0,0,0
서울옥션,063170,2021,12,유통,0.36,0,500,"16,917,500",0,0,0,0
서울옥션,063170,2020,12,유통,0.18,0,500,"16,917,500",0,0,0,0
서울전자통신,027040,2021,12,유통,0.36,0,500,"69,588,847",0,0,0,0
서울전자통신,027040,2020,12,유통,0.18,0,500,"69,588,847",0,0,0,0
서울제약,018680,2021,12,제약,0.3,0,500,"8,524,523",0,0,0,0
서울제약,018680,2020,12,제약,0.2,0,500,"8,524,523",0,0,0,0
서원,021050,2021,12,철강금속,2.09,0,500,"47,474,590",0,0,0,0
서원,021050,2020,12,철강금속,2.73,0,500,"47,474,590",0,0,0,0
서원인텍,093920,2021,12,IT부품,0.36,0,500,"18,600,000",0,0,0,0
서원인텍,093920,2020,12,IT부품,0.51,0,500,"18,600,000",350,38.455,"6,510,000,000",4.700
서전기전,189860,2021,12,일반전기전자,0.23,0,500,"9,698,780",0,0,0,0
서전기전,189860,2020,12,일반전기전자,0.36,0,500,"9,698,780",30,11.460 *,"290,963,400",0.950
서진시스템,178320,2021,12,통신장비,0.28,0,500,"18,790,321",0,0,0,0
서진시스템,178320,2020,12,통신장비,0.28,0,500,"18,100,666",0,0,0,0
서진오토모티브,122690,2021,12,운송장비·부품,0.36,0,500,"19,541,246",0,0,0,0
서진오토모티브,122690,2020,12,운송장비·부품,0.36,0,500,"19,541,246",0,0,0,0
서플러스글로벌,140070,2021,12,유통,0.36,0,100,"36,988,000",0,0,0,0
서플러스글로벌,140070,2020,12,유통,0.18,0,100,"36,988,000",30,8.946,"1,045,740,000",1.020
서한,011370,2021,12,건설,1.48,0,500,"100,894,865",40,22.209 *,"4,035,794,600",2.700
서한,011370,2020,12,건설,1.65,0,500,"100,894,865",0,0,0,0
서호전기,065710,2021,12,일반전기전자,0.23,0,500,"5,150,000",0,0,0,0
서호전기,065710,2020,12,일반전기전자,0.36,0,500,"5,150,000",1000,75.948,"5,140,922,000",4.600
서흥,008490,2021,12,화학,1.1,0,500,"11,569,113",0,0,0,0
서흥,008490,2020,12,화학,0.94,0,500,"11,569,113",450,8.443,"5,003,600,850",0.900
서희건설,035890,2021,12,건설,1.48,0,500,"229,808,457",0,0,0,0
서희건설,035890,2020,12,건설,1.65,0,500,"229,808,457",40,6.910,"8,809,315,920",2.800
석경에이티,357550,2021,12,화학,0.41,0,500,"5,455,000",0,0,0,0
석경에이티,357550,2020,12,화학,0.51,0,500,"5,455,000",0,0,0,0
선광,003100,2021,12,운송,0.46,0,1000,"6,600,000",0,0,0,0
선광,003100,2020,12,운송,0.85,0,1000,"6,600,000",350,29.611,"2,020,931,500",1.300
선데이토즈,123420,2021,12,디지털컨텐츠,0.1,0,500,"9,569,842",0,0,0,0
선데이토즈,123420,2020,12,디지털컨텐츠,0.2,0,500,"9,569,842",0,0,0,0
선도전기,007610,2021,12,전기전자,2.7,0,500,"18,000,000",0,0,0,0
선도전기,007610,2020,12,전기전자,1.4,0,500,"18,000,000",5,3.565,"89,345,095",0.100
선바이오,067370,2021,12,0,0,0,500,"11,682,816",0,0,0,0
선바이오,067370,2020,12,0,0,0,500,"7,670,540",0,0,0,0
선익시스템,171090,2021,12,반도체,0.42,0,500,"9,049,864",0,0,0,0
선익시스템,171090,2020,12,반도체,0.47,0,500,"8,999,295",100,35.651,"826,029,100",1.400
선진,136490,2021,12,음식료품,1.34,0,500,"23,779,604",0,0,0,0
선진,136490,2020,12,음식료품,1.16,0,500,"23,779,604",100,2.792,"2,377,920,800",0.900
선진뷰티사이언스,086710,2021,12,화학,0.41,0,500,"6,115,650",0,0,0,0
선진뷰티사이언스,086710,2020,12,0,0,0,0,0,20,3.218,"96,151,600",0
성광벤드,014620,2021,12,금속,0.87,0,500,"28,600,000",0,0,0,0
성광벤드,014620,2020,12,금속,0.99,0,500,"28,600,000",100,0200.925,"2,792,854,700",1.400
성도이엔지,037350,2021,12,기타서비스,0.5,0,500,"15,470,000",0,0,0,0
성도이엔지,037350,2020,12,기타서비스,0.48,0,500,"15,470,000",200,3.297,"2,939,367,800",4.480
성문전자,014910,2021,12,전기전자,2.7,0,500,"19,486,857",0,0,0,0
성문전자,014910,2020,12,전기전자,1.4,0,500,"19,486,857",0,00.313,"3,000,000",0
성보화학,003080,2021,12,화학,1.1,0,500,"20,020,000",0,0,0,0
성보화학,003080,2020,12,화학,0.94,0,500,"20,020,000",135,043.750,"2,626,725,240",3.000
성신양회,004980,2021,12,비금속광물,1.8,0,5000,"24,516,073",0,0,0,0
성신양회,004980,2020,12,비금속광물,2.01,0,5000,"24,516,073",150,37.124,"3,764,393,550",2.090
성안,011300,2021,12,섬유의복,0.53,0,500,"56,857,860",0,0,0,0
성안,011300,2020,12,섬유의복,1.59,0,500,"56,857,860",0,0,0,0
성우전자,081580,2021,12,IT부품,0.36,0,500,"15,508,143",0,0,0,0
성우전자,081580,2020,12,IT부품,0.51,0,500,"15,508,143",0,0,0,0
성우테크론,045300,2021,12,반도체,0.42,0.02 / (2021012031),500,"9,586,649",0,0,0,0
성우테크론,045300,2020,12,반도체,0.47,0.02 / (2020012031),500,"9,405,602",40,9.359,"362,095,200",0.850
성우하이텍,015750,2021,12,운송장비·부품,0.36,0,500,"80,000,000",0,0,0,0
성우하이텍,015750,2020,12,운송장비·부품,0.36,0,500,"80,000,000",50,06.361,"3,999,579,650",1.100
성창기업지주,000180,2021,12,서비스업,0.43,0,500,"69,751,600",0,0,0,0
성창기업지주,000180,2020,12,서비스업,0.68,0,500,"69,751,600",0,0,0,0
성창오토텍,080470,2021,12,운송장비·부품,0.36,0,500,"7,300,000",0,0,0,0
성창오토텍,080470,2020,12,운송장비·부품,0.36,0,500,"7,300,000",50,0172.986,"365,000,000",0.600
성호전자,043260,2021,12,IT부품,0.36,0,500,"53,405,384",0,0,0,0
성호전자,043260,2020,12,IT부품,0.51,0,500,"52,696,165",0,0,0,0
세경하이테크,148150,2021,12,일반전기전자,0.23,0,500,"11,784,281",0,0,0,0
세경하이테크,148150,2020,12,일반전기전자,0.36,0,500,"11,642,000",100,033.657,"1,164,200,000",0.400
세기상사,002420,2021,12,서비스업,0.43,0,500,"4,075,920",0,0,0,0
세기상사,002420,2020,12,서비스업,0.68,0,5000,"407,592",0,0,0,0
세동,053060,2021,12,운송장비·부품,0.36,0,500,"17,459,007",0,0,0,0
세동,053060,2020,12,운송장비·부품,0.36,0,500,"11,595,174",0,0,0,0
세림B&G,340440,2021,12,화학,0.41,0,100,"25,062,484",0,0,0,0
세림B&G,340440,2020,12,금융,1.04,0,100,"4,710,000",0,0,0,0
세명전기,017510,2021,12,금속,0.87,0,500,"15,246,000",0,0,0,0
세명전기,017510,2020,12,금속,0.99,0,500,"15,246,000",70,49.777 *,"1,067,220,000",1.700
세방,004360,2021,12,운수창고업,0.4,0,500,"19,308,690",0,0,0,0
세방,004360,2020,12,운수창고업,0.57,0,500,"19,308,690",190,13.181,"4,298,330,960",1.700
세방전지,004490,2021,12,전기전자,2.7,0,500,"14,000,000",0,0,0,0
세방전지,004490,2020,12,전기전자,1.4,0,500,"14,000,000",500,10.044,"6,701,015,000",0.840
세보엠이씨,011560,2021,12,건설,1.48,0,500,"10,530,000",0,0,0,0
세보엠이씨,011560,2020,12,건설,1.65,0,500,"10,530,000",200,29.674,"2,000,913,600",3.300
세아베스틸,001430,2021,12,철강금속,2.09,0,5000,"35,862,119",0,0,0,0
세아베스틸,001430,2020,12,철강금속,2.73,0,5000,"35,862,119",200,01.065,"2,615,369,400",1.910
세아제강,306200,2021,12,철강금속,2.09,0,5000,"2,836,300",0,0,0,0
세아제강,306200,2020,12,철강금속,2.73,0,5000,"2,836,300",2500,21.175 *,"7,000,250,000",2.800
세아제강지주,003030,2021,12,금융업,2.61,0,5000,"4,141,657",0,0,0,0
세아제강지주,003030,2020,12,금융업,3.56,0,5000,"4,141,657",1500,17.946,"6,060,691,500",3.300
세아특수강,019440,2021,12,철강금속,2.09,0,5000,"8,570,000",0,0,0,0
세아특수강,019440,2020,12,철강금속,2.73,0,5000,"8,570,000",700,0109.010,"4,639,483,900",5.700
세아홀딩스,058650,2021,12,철강금속,2.09,0,5000,"4,000,000",0,0,0,0
세아홀딩스,058650,2020,12,철강금속,2.73,0,5000,"4,000,000",2250,03.423,"8,953,335,000",2.900
세영디앤씨,052190,2021,12,오락·문화,0.04,0,500,"3,048,786",0,0,0,0
세영디앤씨,052190,2020,12,오락·문화,0.18,0,500,"45,801,509",0,0,0,0
세우글로벌,013000,2021,12,유통업,1.59,0,500,"28,705,031",0,0,0,0
세우글로벌,013000,2020,12,유통업,1.53,0,500,"28,705,031",0,0,0,0
세운메디칼,100700,2021,12,제약,0.3,0,100,"43,800,000",0,0,0,0
세운메디칼,100700,2020,12,제약,0.2,0,100,"43,800,000",50,19.966,"2,164,555,000",0.800
세원,234100,2021,12,운송장비·부품,0.36,0,100,"33,481,747",0,0,0,0
세원,234100,2020,12,운송장비·부품,0.36,0,100,"26,176,643",0,0,0,0
세원물산,024830,2021,12,운송장비·부품,0.36,0,500,"8,350,000",0,0,0,0
세원물산,024830,2020,12,운송장비·부품,0.36,0,500,"8,350,000",25,1.137 *,"208,750,000",0.400
세원이앤씨,091090,2021,12,기계,0.76,0,500,"145,949,072",0,0,0,0
세원이앤씨,091090,2020,12,기계,1.23,0,500,"67,603,651",0,0,0,0
세원정공,021820,2021,06,운수장비,0.96,0,500,"10,000,000",25,1.017,"250,000,000",0.310
세원정공,021820,2020,06,운수장비,2.36,0,500,"10,000,000",25,5.438,"250,000,000",0.310
세이브존I&C,067830,2021,12,유통업,1.59,0,1000,"41,040,895",0,0,0,0
세이브존I&C,067830,2020,12,유통업,1.53,0,1000,"41,040,895",30,11.432 *,"1,132,938,960",1.040
세종공업,033530,2021,12,운수장비,1.02,0,500,"27,820,961",0,0,0,0
세종공업,033530,2020,12,운수장비,1.46,0,500,"27,765,096",50,06.160,"1,346,035,700",0.600
세종메디칼,258830,2021,12,의료·정밀기기,0.32,0,100,"40,666,445",0,0,0,0
